Time,Sex,AgeGrpStart,mx,,,
1988,Male,65,0.04269,,,
1988,Male,66,0.04586,,,
1988,Male,67,0.04952,,,
1988,Male,68,0.05370,,,
1988,Male,69,0.05832,,,
1988,Male,70,0.06393,,,
1988,Male,71,0.06921,,,
1988,Male,72,0.07571,,,
1988,Male,73,0.08216,,,
1988,Male,74,0.08918,,,
1988,Male,75,0.09684,,,
1988,Male,76,0.10491,,,
1988,Male,77,0.11360,,,
1988,Male,78,0.12345,,,
1988,Male,79,0.13372,,,
1988,Male,80,0.14549,,,
1988,Male,81,0.15709,,,
1988,Male,82,0.17115,,,
1988,Male,83,0.18511,,,
1988,Male,84,0.20032,,,
1988,Male,85,0.21530,,,
1988,Male,86,0.23162,,,
1988,Male,87,0.24859,,,
1988,Male,88,0.26694,,,
1988,Male,89,0.28555,,,
1988,Male,90,0.30659,,,
1988,Male,91,0.32435,,,
1988,Male,92,0.34602,,,
1988,Male,93,0.36644,,,
1988,Male,94,0.38812,,,
1988,Male,95,0.40932,,,
1988,Male,96,0.42988,,,
1988,Male,97,0.45030,,,
1988,Male,98,0.47073,,,
1988,Male,99,0.49525,,,
1988,Male,100,0.54561,,,
1989,Male,0,0.12388,,,
1989,Male,1,0.03702,,,
1989,Male,2,0.02456,,,
1989,Male,3,0.01727,,,
1989,Male,4,0.01247,,,
1989,Male,5,0.00937,,,
1989,Male,6,0.00736,,,
1989,Male,7,0.00596,,,
1989,Male,8,0.00500,,,
1989,Male,9,0.00435,,,
1989,Male,10,0.00392,,,
1989,Male,11,0.00365,,,
1989,Male,12,0.00355,,,
1989,Male,13,0.00357,,,
1989,Male,14,0.00370,,,
1989,Male,15,0.00392,,,
1989,Male,16,0.00424,,,
1989,Male,17,0.00464,,,
1989,Male,18,0.00510,,,
1989,Male,19,0.00563,,,
1989,Male,20,0.00617,,,
1989,Male,21,0.00664,,,
1989,Male,22,0.00700,,,
1989,Male,23,0.00723,,,
1989,Male,24,0.00738,,,
1989,Male,25,0.00746,,,
1989,Male,26,0.00752,,,
1989,Male,27,0.00759,,,
1989,Male,28,0.00770,,,
1989,Male,29,0.00783,,,
1989,Male,30,0.00803,,,
1989,Male,31,0.00819,,,
1989,Male,32,0.00843,,,
1989,Male,33,0.00865,,,
1989,Male,34,0.00887,,,
1989,Male,35,0.00913,,,
1989,Male,36,0.00938,,,
1989,Male,37,0.00967,,,
1989,Male,38,0.01001,,,
1989,Male,39,0.01038,,,
1989,Male,40,0.01082,,,
1989,Male,41,0.01117,,,
1989,Male,42,0.01165,,,
1989,Male,43,0.01204,,,
1989,Male,44,0.01248,,,
1989,Male,45,0.01296,,,
1989,Male,46,0.01343,,,
1989,Male,47,0.01401,,,
1989,Male,48,0.01472,,,
1989,Male,49,0.01549,,,
1989,Male,50,0.01642,,,
1989,Male,51,0.01724,,,
1989,Male,52,0.01825,,,
1989,Male,53,0.01916,,,
1989,Male,54,0.02014,,,
1989,Male,55,0.02116,,,
1989,Male,56,0.02229,,,
1989,Male,57,0.02357,,,
1989,Male,58,0.02514,,,
1989,Male,59,0.02691,,,
1989,Male,60,0.02908,,,
1989,Male,61,0.03116,,,
1989,Male,62,0.03371,,,
1989,Male,63,0.03629,,,
1989,Male,64,0.03904,,,
1989,Male,65,0.04204,,,
1989,Male,66,0.04515,,,
1989,Male,67,0.04873,,,
1989,Male,68,0.05284,,,
1989,Male,69,0.05739,,,
1989,Male,70,0.06292,,,
1989,Male,71,0.06812,,,
1989,Male,72,0.07454,,,
1989,Male,73,0.08096,,,
1989,Male,74,0.08788,,,
1989,Male,75,0.09534,,,
1989,Male,76,0.10330,,,
1989,Male,77,0.11199,,,
1989,Male,78,0.12185,,,
1989,Male,79,0.13208,,,
1989,Male,80,0.14384,,,
1989,Male,81,0.15546,,,
1989,Male,82,0.16957,,,
1989,Male,83,0.18361,,,
1989,Male,84,0.19891,,,
1989,Male,85,0.21401,,,
1989,Male,86,0.23040,,,
1989,Male,87,0.24742,,,
1989,Male,88,0.26576,,,
1989,Male,89,0.28423,,,
1989,Male,90,0.30515,,,
1989,Male,91,0.32323,,,
1989,Male,92,0.34503,,,
1989,Male,93,0.36598,,,
1989,Male,94,0.38801,,,
1989,Male,95,0.40915,,,
1989,Male,96,0.43014,,,
1989,Male,97,0.45077,,,
1989,Male,98,0.47091,,,
1989,Male,99,0.49514,,,
1989,Male,100,0.54473,,,
1990,Male,0,0.12317,,,
1990,Male,1,0.03660,,,
1990,Male,2,0.02429,,,
1990,Male,3,0.01710,,,
1990,Male,4,0.01239,,,
1990,Male,5,0.00935,,,
1990,Male,6,0.00737,,,
1990,Male,7,0.00597,,,
1990,Male,8,0.00501,,,
1990,Male,9,0.00435,,,
1990,Male,10,0.00392,,,
1990,Male,11,0.00365,,,
1990,Male,12,0.00355,,,
1990,Male,13,0.00358,,,
1990,Male,14,0.00374,,,
1990,Male,15,0.00399,,,
1990,Male,16,0.00433,,,
1990,Male,17,0.00476,,,
1990,Male,18,0.00525,,,
1990,Male,19,0.00583,,,
1990,Male,20,0.00642,,,
1990,Male,21,0.00692,,,
1990,Male,22,0.00729,,,
1990,Male,23,0.00752,,,
1990,Male,24,0.00766,,,
1990,Male,25,0.00775,,,
1990,Male,26,0.00781,,,
1990,Male,27,0.00790,,,
1990,Male,28,0.00801,,,
1990,Male,29,0.00814,,,
1990,Male,30,0.00834,,,
1990,Male,31,0.00851,,,
1990,Male,32,0.00875,,,
1990,Male,33,0.00898,,,
1990,Male,34,0.00921,,,
1990,Male,35,0.00947,,,
1990,Male,36,0.00974,,,
1990,Male,37,0.01002,,,
1990,Male,38,0.01037,,,
1990,Male,39,0.01072,,,
1990,Male,40,0.01117,,,
1990,Male,41,0.01153,,,
1990,Male,42,0.01200,,,
1990,Male,43,0.01240,,,
1990,Male,44,0.01285,,,
1990,Male,45,0.01333,,,
1990,Male,46,0.01380,,,
1990,Male,47,0.01438,,,
1990,Male,48,0.01509,,,
1990,Male,49,0.01586,,,
1990,Male,50,0.01678,,,
1990,Male,51,0.01761,,,
1990,Male,52,0.01862,,,
1990,Male,53,0.01954,,,
1990,Male,54,0.02052,,,
1990,Male,55,0.02155,,,
1990,Male,56,0.02269,,,
1990,Male,57,0.02397,,,
1990,Male,58,0.02555,,,
1990,Male,59,0.02732,,,
1990,Male,60,0.02950,,,
1990,Male,61,0.03158,,,
1990,Male,62,0.03414,,,
1990,Male,63,0.03672,,,
1990,Male,64,0.03948,,,
1990,Male,65,0.04249,,,
1990,Male,66,0.04558,,,
1990,Male,67,0.04916,,,
1990,Male,68,0.05326,,,
1990,Male,69,0.05779,,,
1990,Male,70,0.06330,,,
1990,Male,71,0.06850,,,
1990,Male,72,0.07489,,,
1990,Male,73,0.08131,,,
1990,Male,74,0.08828,,,
1990,Male,75,0.09573,,,
1990,Male,76,0.10356,,,
1990,Male,77,0.11220,,,
1990,Male,78,0.12206,,,
1990,Male,79,0.13228,,,
1990,Male,80,0.14398,,,
1990,Male,81,0.15558,,,
1990,Male,82,0.16967,,,
1990,Male,83,0.18368,,,
1990,Male,84,0.19895,,,
1990,Male,85,0.21403,,,
1990,Male,86,0.23039,,,
1990,Male,87,0.24735,,,
1990,Male,88,0.26561,,,
1990,Male,89,0.28399,,,
1990,Male,90,0.30455,,,
1990,Male,91,0.32246,,,
1990,Male,92,0.34425,,,
1990,Male,93,0.36511,,,
1990,Male,94,0.38712,,,
1990,Male,95,0.40793,,,
1990,Male,96,0.42881,,,
1990,Male,97,0.44936,,,
1990,Male,98,0.46925,,,
1990,Male,99,0.49299,,,
1990,Male,100,0.54228,,,
1991,Male,0,0.12423,,,
1991,Male,1,0.03727,,,
1991,Male,2,0.02453,,,
1991,Male,3,0.01725,,,
1991,Male,4,0.01254,,,
1991,Male,5,0.00952,,,
1991,Male,6,0.00755,,,
1991,Male,7,0.00614,,,
1991,Male,8,0.00516,,,
1991,Male,9,0.00448,,,
1991,Male,10,0.00404,,,
1991,Male,11,0.00376,,,
1991,Male,12,0.00365,,,
1991,Male,13,0.00366,,,
1991,Male,14,0.00379,,,
1991,Male,15,0.00401,,,
1991,Male,16,0.00433,,,
1991,Male,17,0.00472,,,
1991,Male,18,0.00517,,,
1991,Male,19,0.00570,,,
1991,Male,20,0.00623,,,
1991,Male,21,0.00669,,,
1991,Male,22,0.00705,,,
1991,Male,23,0.00728,,,
1991,Male,24,0.00743,,,
1991,Male,25,0.00752,,,
1991,Male,26,0.00759,,,
1991,Male,27,0.00768,,,
1991,Male,28,0.00781,,,
1991,Male,29,0.00798,,,
1991,Male,30,0.00821,,,
1991,Male,31,0.00842,,,
1991,Male,32,0.00869,,,
1991,Male,33,0.00894,,,
1991,Male,34,0.00920,,,
1991,Male,35,0.00949,,,
1991,Male,36,0.00978,,,
1991,Male,37,0.01009,,,
1991,Male,38,0.01045,,,
1991,Male,39,0.01083,,,
1991,Male,40,0.01130,,,
1991,Male,41,0.01168,,,
1991,Male,42,0.01216,,,
1991,Male,43,0.01255,,,
1991,Male,44,0.01300,,,
1991,Male,45,0.01349,,,
1991,Male,46,0.01397,,,
1991,Male,47,0.01456,,,
1991,Male,48,0.01528,,,
1991,Male,49,0.01606,,,
1991,Male,50,0.01700,,,
1991,Male,51,0.01783,,,
1991,Male,52,0.01886,,,
1991,Male,53,0.01980,,,
1991,Male,54,0.02079,,,
1991,Male,55,0.02182,,,
1991,Male,56,0.02297,,,
1991,Male,57,0.02427,,,
1991,Male,58,0.02587,,,
1991,Male,59,0.02767,,,
1991,Male,60,0.02989,,,
1991,Male,61,0.03201,,,
1991,Male,62,0.03461,,,
1991,Male,63,0.03722,,,
1991,Male,64,0.04002,,,
1991,Male,65,0.04306,,,
1991,Male,66,0.04617,,,
1991,Male,67,0.04977,,,
1991,Male,68,0.05388,,,
1991,Male,69,0.05843,,,
1991,Male,70,0.06396,,,
1991,Male,71,0.06919,,,
1991,Male,72,0.07561,,,
1991,Male,73,0.08206,,,
1991,Male,74,0.08908,,,
1991,Male,75,0.09663,,,
1991,Male,76,0.10449,,,
1991,Male,77,0.11301,,,
1991,Male,78,0.12283,,,
1991,Male,79,0.13309,,,
1991,Male,80,0.14481,,,
1991,Male,81,0.15643,,,
1991,Male,82,0.17054,,,
1991,Male,83,0.18457,,,
1991,Male,84,0.19986,,,
1991,Male,85,0.21497,,,
1991,Male,86,0.23136,,,
1991,Male,87,0.24834,,,
1991,Male,88,0.26658,,,
1991,Male,89,0.28497,,,
1991,Male,90,0.30543,,,
1991,Male,91,0.32324,,,
1991,Male,92,0.34479,,,
1991,Male,93,0.36587,,,
1991,Male,94,0.38791,,,
1991,Male,95,0.40829,,,
1991,Male,96,0.42928,,,
1991,Male,97,0.45039,,,
1991,Male,98,0.47110,,,
1991,Male,99,0.49520,,,
1991,Male,100,0.54390,,,
1992,Male,0,0.12317,,,
1992,Male,1,0.03660,,,
1992,Male,2,0.02432,,,
1992,Male,3,0.01719,,,
1992,Male,4,0.01253,,,
1992,Male,5,0.00953,,,
1992,Male,6,0.00761,,,
1992,Male,7,0.00624,,,
1992,Male,8,0.00526,,,
1992,Male,9,0.00458,,,
1992,Male,10,0.00413,,,
1992,Male,11,0.00385,,,
1992,Male,12,0.00374,,,
1992,Male,13,0.00376,,,
1992,Male,14,0.00389,,,
1992,Male,15,0.00412,,,
1992,Male,16,0.00445,,,
1992,Male,17,0.00486,,,
1992,Male,18,0.00531,,,
1992,Male,19,0.00583,,,
1992,Male,20,0.00636,,,
1992,Male,21,0.00681,,,
1992,Male,22,0.00717,,,
1992,Male,23,0.00740,,,
1992,Male,24,0.00756,,,
1992,Male,25,0.00766,,,
1992,Male,26,0.00774,,,
1992,Male,27,0.00784,,,
1992,Male,28,0.00798,,,
1992,Male,29,0.00815,,,
1992,Male,30,0.00840,,,
1992,Male,31,0.00862,,,
1992,Male,32,0.00891,,,
1992,Male,33,0.00919,,,
1992,Male,34,0.00947,,,
1992,Male,35,0.00978,,,
1992,Male,36,0.01008,,,
1992,Male,37,0.01040,,,
1992,Male,38,0.01076,,,
1992,Male,39,0.01113,,,
1992,Male,40,0.01159,,,
1992,Male,41,0.01196,,,
1992,Male,42,0.01246,,,
1992,Male,43,0.01286,,,
1992,Male,44,0.01330,,,
1992,Male,45,0.01379,,,
1992,Male,46,0.01427,,,
1992,Male,47,0.01485,,,
1992,Male,48,0.01556,,,
1992,Male,49,0.01633,,,
1992,Male,50,0.01727,,,
1992,Male,51,0.01810,,,
1992,Male,52,0.01912,,,
1992,Male,53,0.02006,,,
1992,Male,54,0.02106,,,
1992,Male,55,0.02210,,,
1992,Male,56,0.02325,,,
1992,Male,57,0.02454,,,
1992,Male,58,0.02614,,,
1992,Male,59,0.02794,,,
1992,Male,60,0.03017,,,
1992,Male,61,0.03229,,,
1992,Male,62,0.03488,,,
1992,Male,63,0.03750,,,
1992,Male,64,0.04030,,,
1992,Male,65,0.04334,,,
1992,Male,66,0.04644,,,
1992,Male,67,0.05001,,,
1992,Male,68,0.05409,,,
1992,Male,69,0.05862,,,
1992,Male,70,0.06412,,,
1992,Male,71,0.06933,,,
1992,Male,72,0.07572,,,
1992,Male,73,0.08214,,,
1992,Male,74,0.08912,,,
1992,Male,75,0.09663,,,
1992,Male,76,0.10452,,,
1992,Male,77,0.11300,,,
1992,Male,78,0.12262,,,
1992,Male,79,0.13280,,,
1992,Male,80,0.14453,,,
1992,Male,81,0.15619,,,
1992,Male,82,0.17027,,,
1992,Male,83,0.18429,,,
1992,Male,84,0.19957,,,
1992,Male,85,0.21469,,,
1992,Male,86,0.23112,,,
1992,Male,87,0.24818,,,
1992,Male,88,0.26652,,,
1992,Male,89,0.28507,,,
1992,Male,90,0.30571,,,
1992,Male,91,0.32388,,,
1992,Male,92,0.34567,,,
1992,Male,93,0.36706,,,
1992,Male,94,0.38981,,,
1992,Male,95,0.41070,,,
1992,Male,96,0.43215,,,
1992,Male,97,0.45394,,,
1992,Male,98,0.47552,,,
1992,Male,99,0.50099,,,
1992,Male,100,0.54849,,,
1993,Male,0,0.11997,,,
1993,Male,1,0.03490,,,
1993,Male,2,0.02356,,,
1993,Male,3,0.01676,,,
1993,Male,4,0.01223,,,
1993,Male,5,0.00926,,,
1993,Male,6,0.00738,,,
1993,Male,7,0.00606,,,
1993,Male,8,0.00514,,,
1993,Male,9,0.00448,,,
1993,Male,10,0.00405,,,
1993,Male,11,0.00378,,,
1993,Male,12,0.00368,,,
1993,Male,13,0.00371,,,
1993,Male,14,0.00386,,,
1993,Male,15,0.00411,,,
1993,Male,16,0.00445,,,
1993,Male,17,0.00489,,,
1993,Male,18,0.00537,,,
1993,Male,19,0.00590,,,
1993,Male,20,0.00645,,,
1993,Male,21,0.00692,,,
1993,Male,22,0.00728,,,
1993,Male,23,0.00752,,,
1993,Male,24,0.00768,,,
1993,Male,25,0.00779,,,
1993,Male,26,0.00787,,,
1993,Male,27,0.00798,,,
1993,Male,28,0.00812,,,
1993,Male,29,0.00830,,,
1993,Male,30,0.00855,,,
1993,Male,31,0.00877,,,
1993,Male,32,0.00908,,,
1993,Male,33,0.00936,,,
1993,Male,34,0.00965,,,
1993,Male,35,0.00998,,,
1993,Male,36,0.01029,,,
1993,Male,37,0.01062,,,
1993,Male,38,0.01098,,,
1993,Male,39,0.01134,,,
1993,Male,40,0.01180,,,
1993,Male,41,0.01215,,,
1993,Male,42,0.01263,,,
1993,Male,43,0.01305,,,
1993,Male,44,0.01349,,,
1993,Male,45,0.01395,,,
1993,Male,46,0.01442,,,
1993,Male,47,0.01500,,,
1993,Male,48,0.01570,,,
1993,Male,49,0.01646,,,
1993,Male,50,0.01738,,,
1993,Male,51,0.01819,,,
1993,Male,52,0.01919,,,
1993,Male,53,0.02010,,,
1993,Male,54,0.02108,,,
1993,Male,55,0.02210,,,
1993,Male,56,0.02323,,,
1993,Male,57,0.02451,,,
1993,Male,58,0.02610,,,
1993,Male,59,0.02788,,,
1993,Male,60,0.03010,,,
1993,Male,61,0.03220,,,
1993,Male,62,0.03478,,,
1993,Male,63,0.03738,,,
1993,Male,64,0.04016,,,
1993,Male,65,0.04317,,,
1993,Male,66,0.04623,,,
1993,Male,67,0.04975,,,
1993,Male,68,0.05377,,,
1993,Male,69,0.05824,,,
1993,Male,70,0.06366,,,
1993,Male,71,0.06880,,,
1993,Male,72,0.07510,,,
1993,Male,73,0.08144,,,
1993,Male,74,0.08831,,,
1993,Male,75,0.09572,,,
1993,Male,76,0.10353,,,
1993,Male,77,0.11204,,,
1993,Male,78,0.12163,,,
1993,Male,79,0.13159,,,
1993,Male,80,0.14321,,,
1993,Male,81,0.15489,,,
1993,Male,82,0.16898,,,
1993,Male,83,0.18296,,,
1993,Male,84,0.19822,,,
1993,Male,85,0.21333,,,
1993,Male,86,0.22975,,,
1993,Male,87,0.24682,,,
1993,Male,88,0.26514,,,
1993,Male,89,0.28363,,,
1993,Male,90,0.30409,,,
1993,Male,91,0.32219,,,
1993,Male,92,0.34374,,,
1993,Male,93,0.36492,,,
1993,Male,94,0.38740,,,
1993,Male,95,0.40804,,,
1993,Male,96,0.42947,,,
1993,Male,97,0.45081,,,
1993,Male,98,0.47204,,,
1993,Male,99,0.49656,,,
1993,Male,100,0.54673,,,
1994,Male,0,0.11943,,,
1994,Male,1,0.03450,,,
1994,Male,2,0.02325,,,
1994,Male,3,0.01661,,,
1994,Male,4,0.01221,,,
1994,Male,5,0.00932,,,
1994,Male,6,0.00744,,,
1994,Male,7,0.00610,,,
1994,Male,8,0.00517,,,
1994,Male,9,0.00454,,,
1994,Male,10,0.00412,,,
1994,Male,11,0.00386,,,
1994,Male,12,0.00377,,,
1994,Male,13,0.00391,,,
1994,Male,14,0.00430,,,
1994,Male,15,0.00484,,,
1994,Male,16,0.00546,,,
1994,Male,17,0.00611,,,
1994,Male,18,0.00675,,,
1994,Male,19,0.00744,,,
1994,Male,20,0.00811,,,
1994,Male,21,0.00868,,,
1994,Male,22,0.00910,,,
1994,Male,23,0.00937,,,
1994,Male,24,0.00954,,,
1994,Male,25,0.00965,,,
1994,Male,26,0.00974,,,
1994,Male,27,0.00988,,,
1994,Male,28,0.01008,,,
1994,Male,29,0.01034,,,
1994,Male,30,0.01070,,,
1994,Male,31,0.01104,,,
1994,Male,32,0.01147,,,
1994,Male,33,0.01187,,,
1994,Male,34,0.01227,,,
1994,Male,35,0.01267,,,
1994,Male,36,0.01304,,,
1994,Male,37,0.01339,,,
1994,Male,38,0.01375,,,
1994,Male,39,0.01412,,,
1994,Male,40,0.01458,,,
1994,Male,41,0.01494,,,
1994,Male,42,0.01541,,,
1994,Male,43,0.01576,,,
1994,Male,44,0.01609,,,
1994,Male,45,0.01624,,,
1994,Male,46,0.01640,,,
1994,Male,47,0.01686,,,
1994,Male,48,0.01754,,,
1994,Male,49,0.01836,,,
1994,Male,50,0.01937,,,
1994,Male,51,0.02026,,,
1994,Male,52,0.02128,,,
1994,Male,53,0.02219,,,
1994,Male,54,0.02318,,,
1994,Male,55,0.02425,,,
1994,Male,56,0.02545,,,
1994,Male,57,0.02683,,,
1994,Male,58,0.02852,,,
1994,Male,59,0.03043,,,
1994,Male,60,0.03277,,,
1994,Male,61,0.03499,,,
1994,Male,62,0.03764,,,
1994,Male,63,0.04027,,,
1994,Male,64,0.04309,,,
1994,Male,65,0.04614,,,
1994,Male,66,0.04917,,,
1994,Male,67,0.05267,,,
1994,Male,68,0.05663,,,
1994,Male,69,0.06095,,,
1994,Male,70,0.06623,,,
1994,Male,71,0.07121,,,
1994,Male,72,0.07733,,,
1994,Male,73,0.08350,,,
1994,Male,74,0.09018,,,
1994,Male,75,0.09738,,,
1994,Male,76,0.10505,,,
1994,Male,77,0.11352,,,
1994,Male,78,0.12321,,,
1994,Male,79,0.13318,,,
1994,Male,80,0.14461,,,
1994,Male,81,0.15628,,,
1994,Male,82,0.17048,,,
1994,Male,83,0.18453,,,
1994,Male,84,0.19980,,,
1994,Male,85,0.21493,,,
1994,Male,86,0.23130,,,
1994,Male,87,0.24827,,,
1994,Male,88,0.26653,,,
1994,Male,89,0.28504,,,
1994,Male,90,0.30549,,,
1994,Male,91,0.32352,,,
1994,Male,92,0.34517,,,
1994,Male,93,0.36630,,,
1994,Male,94,0.38860,,,
1994,Male,95,0.40890,,,
1994,Male,96,0.43086,,,
1994,Male,97,0.45307,,,
1994,Male,98,0.47554,,,
1994,Male,99,0.50269,,,
1994,Male,100,0.55140,,,
1995,Male,0,0.11708,,,
1995,Male,1,0.03322,,,
1995,Male,2,0.02265,,,
1995,Male,3,0.01624,,,
1995,Male,4,0.01195,,,
1995,Male,5,0.00911,,,
1995,Male,6,0.00724,,,
1995,Male,7,0.00590,,,
1995,Male,8,0.00496,,,
1995,Male,9,0.00432,,,
1995,Male,10,0.00389,,,
1995,Male,11,0.00362,,,
1995,Male,12,0.00351,,,
1995,Male,13,0.00352,,,
1995,Male,14,0.00365,,,
1995,Male,15,0.00388,,,
1995,Male,16,0.00421,,,
1995,Male,17,0.00463,,,
1995,Male,18,0.00510,,,
1995,Male,19,0.00562,,,
1995,Male,20,0.00615,,,
1995,Male,21,0.00660,,,
1995,Male,22,0.00696,,,
1995,Male,23,0.00721,,,
1995,Male,24,0.00736,,,
1995,Male,25,0.00746,,,
1995,Male,26,0.00753,,,
1995,Male,27,0.00764,,,
1995,Male,28,0.00778,,,
1995,Male,29,0.00796,,,
1995,Male,30,0.00822,,,
1995,Male,31,0.00845,,,
1995,Male,32,0.00876,,,
1995,Male,33,0.00905,,,
1995,Male,34,0.00935,,,
1995,Male,35,0.00969,,,
1995,Male,36,0.01002,,,
1995,Male,37,0.01038,,,
1995,Male,38,0.01077,,,
1995,Male,39,0.01116,,,
1995,Male,40,0.01165,,,
1995,Male,41,0.01203,,,
1995,Male,42,0.01253,,,
1995,Male,43,0.01294,,,
1995,Male,44,0.01341,,,
1995,Male,45,0.01395,,,
1995,Male,46,0.01442,,,
1995,Male,47,0.01497,,,
1995,Male,48,0.01569,,,
1995,Male,49,0.01645,,,
1995,Male,50,0.01738,,,
1995,Male,51,0.01818,,,
1995,Male,52,0.01917,,,
1995,Male,53,0.02007,,,
1995,Male,54,0.02104,,,
1995,Male,55,0.02207,,,
1995,Male,56,0.02319,,,
1995,Male,57,0.02446,,,
1995,Male,58,0.02605,,,
1995,Male,59,0.02785,,,
1995,Male,60,0.03006,,,
1995,Male,61,0.03218,,,
1995,Male,62,0.03476,,,
1995,Male,63,0.03737,,,
1995,Male,64,0.04016,,,
1995,Male,65,0.04319,,,
1995,Male,66,0.04624,,,
1995,Male,67,0.04974,,,
1995,Male,68,0.05375,,,
1995,Male,69,0.05821,,,
1995,Male,70,0.06361,,,
1995,Male,71,0.06873,,,
1995,Male,72,0.07499,,,
1995,Male,73,0.08128,,,
1995,Male,74,0.08811,,,
1995,Male,75,0.09548,,,
1995,Male,76,0.10325,,,
1995,Male,77,0.11172,,,
1995,Male,78,0.12136,,,
1995,Male,79,0.13141,,,
1995,Male,80,0.14279,,,
1995,Male,81,0.15420,,,
1995,Male,82,0.16826,,,
1995,Male,83,0.18235,,,
1995,Male,84,0.19763,,,
1995,Male,85,0.21272,,,
1995,Male,86,0.22918,,,
1995,Male,87,0.24631,,,
1995,Male,88,0.26475,,,
1995,Male,89,0.28346,,,
1995,Male,90,0.30421,,,
1995,Male,91,0.32287,,,
1995,Male,92,0.34502,,,
1995,Male,93,0.36753,,,
1995,Male,94,0.39186,,,
1995,Male,95,0.41473,,,
1995,Male,96,0.44098,,,
1995,Male,97,0.47015,,,
1995,Male,98,0.50222,,,
1995,Male,99,0.53994,,,
1995,Male,100,0.58219,,,
1996,Male,0,0.11566,,,
1996,Male,1,0.03253,,,
1996,Male,2,0.02228,,,
1996,Male,3,0.01603,,,
1996,Male,4,0.01183,,,
1996,Male,5,0.00904,,,
1996,Male,6,0.00721,,,
1996,Male,7,0.00588,,,
1996,Male,8,0.00493,,,
1996,Male,9,0.00428,,,
1996,Male,10,0.00386,,,
1996,Male,11,0.00360,,,
1996,Male,12,0.00349,,,
1996,Male,13,0.00350,,,
1996,Male,14,0.00364,,,
1996,Male,15,0.00387,,,
1996,Male,16,0.00421,,,
1996,Male,17,0.00465,,,
1996,Male,18,0.00514,,,
1996,Male,19,0.00568,,,
1996,Male,20,0.00624,,,
1996,Male,21,0.00672,,,
1996,Male,22,0.00710,,,
1996,Male,23,0.00736,,,
1996,Male,24,0.00753,,,
1996,Male,25,0.00765,,,
1996,Male,26,0.00775,,,
1996,Male,27,0.00788,,,
1996,Male,28,0.00804,,,
1996,Male,29,0.00823,,,
1996,Male,30,0.00850,,,
1996,Male,31,0.00873,,,
1996,Male,32,0.00904,,,
1996,Male,33,0.00933,,,
1996,Male,34,0.00964,,,
1996,Male,35,0.00998,,,
1996,Male,36,0.01031,,,
1996,Male,37,0.01066,,,
1996,Male,38,0.01105,,,
1996,Male,39,0.01145,,,
1996,Male,40,0.01193,,,
1996,Male,41,0.01231,,,
1996,Male,42,0.01281,,,
1996,Male,43,0.01322,,,
1996,Male,44,0.01368,,,
1996,Male,45,0.01419,,,
1996,Male,46,0.01472,,,
1996,Male,47,0.01532,,,
1996,Male,48,0.01599,,,
1996,Male,49,0.01675,,,
1996,Male,50,0.01767,,,
1996,Male,51,0.01847,,,
1996,Male,52,0.01946,,,
1996,Male,53,0.02036,,,
1996,Male,54,0.02134,,,
1996,Male,55,0.02237,,,
1996,Male,56,0.02350,,,
1996,Male,57,0.02477,,,
1996,Male,58,0.02635,,,
1996,Male,59,0.02812,,,
1996,Male,60,0.03033,,,
1996,Male,61,0.03242,,,
1996,Male,62,0.03497,,,
1996,Male,63,0.03756,,,
1996,Male,64,0.04034,,,
1996,Male,65,0.04335,,,
1996,Male,66,0.04637,,,
1996,Male,67,0.04984,,,
1996,Male,68,0.05381,,,
1996,Male,69,0.05821,,,
1996,Male,70,0.06356,,,
1996,Male,71,0.06863,,,
1996,Male,72,0.07483,,,
1996,Male,73,0.08106,,,
1996,Male,74,0.08782,,,
1996,Male,75,0.09512,,,
1996,Male,76,0.10283,,,
1996,Male,77,0.11122,,,
1996,Male,78,0.12075,,,
1996,Male,79,0.13067,,,
1996,Male,80,0.14202,,,
1996,Male,81,0.15331,,,
1996,Male,82,0.16697,,,
1996,Male,83,0.18079,,,
1996,Male,84,0.19594,,,
1996,Male,85,0.21085,,,
1996,Male,86,0.22699,,,
1996,Male,87,0.24375,,,
1996,Male,88,0.26171,,,
1996,Male,89,0.27972,,,
1996,Male,90,0.29948,,,
1996,Male,91,0.31657,,,
1996,Male,92,0.33694,,,
1996,Male,93,0.35672,,,
1996,Male,94,0.37784,,,
1996,Male,95,0.39698,,,
1996,Male,96,0.41867,,,
1996,Male,97,0.44311,,,
1996,Male,98,0.47016,,,
1996,Male,99,0.50318,,,
1996,Male,100,0.56621,,,
1997,Male,0,0.11365,,,
1997,Male,1,0.03153,,,
1997,Male,2,0.02169,,,
1997,Male,3,0.01566,,,
1997,Male,4,0.01160,,,
1997,Male,5,0.00888,,,
1997,Male,6,0.00711,,,
1997,Male,7,0.00582,,,
1997,Male,8,0.00488,,,
1997,Male,9,0.00422,,,
1997,Male,10,0.00379,,,
1997,Male,11,0.00354,,,
1997,Male,12,0.00344,,,
1997,Male,13,0.00346,,,
1997,Male,14,0.00359,,,
1997,Male,15,0.00383,,,
1997,Male,16,0.00417,,,
1997,Male,17,0.00461,,,
1997,Male,18,0.00510,,,
1997,Male,19,0.00565,,,
1997,Male,20,0.00622,,,
1997,Male,21,0.00672,,,
1997,Male,22,0.00712,,,
1997,Male,23,0.00739,,,
1997,Male,24,0.00757,,,
1997,Male,25,0.00771,,,
1997,Male,26,0.00781,,,
1997,Male,27,0.00795,,,
1997,Male,28,0.00813,,,
